"","Comp1","Comp2","Comp3","Comp4","Comp5","Comp6","Comp7","Comp8","Comp9","Comp10","Comp11","Comp12","Comp13","Comp14","Comp15","Comp16","Comp17","Comp18","Comp19","Comp20","Comp21","Comp22","Comp23","Comp24","Comp25","Comp26","Comp27","Comp28","Comp29","Comp30","Comp31","Comp32","Comp33","Comp34","Comp35","Comp36","Comp37","Comp38","Comp39","Comp40","Comp41","Comp42","Comp43","Comp44","Comp45","Comp46","Comp47","Comp48","Comp49","Comp50","Comp51","Comp52","Comp53","Comp54","Comp55","Comp56","Comp57","Comp58","Comp59","Comp60","Comp61","Comp62","Comp63","Comp64","Comp65"
"RG210068",-0.0102823183074867,0.0517909984310145,0.00928010086290471,-0.0325549349395061,-0.0381039415554243,-0.0271169068285069,0.00985291745157439,-0.0382233878584706,0.00598827008221929,-0.00820075982550327,0.00890414084492964,0.000214023935574368,0.0191347326689986,-0.00010486954494367,0.00442190838107216,0.00694293404258256,-0.00054897943631824,0.00253605196800494,-0.00969642302421609,-0.00903658952354799,0.00278291057557781,-0.00350392741760256,0.00245146871473743,-0.00174167920135926,0.00224741617874106,-0.0048907593719191,0.00135928227182054,-0.00100398409998297,-0.0040487344488648,-0.00152518701481538,0.000373592265814805,-0.00242644870987563,-0.00206588945206304,0.000900248260612378,9.50306195179887e-05,-0.00279762832794058,0.00167452676692343,-0.00114584026894273,5.94906530471861e-05,-0.000124016662435525,-0.000569465843839649,-0.000448683909076229,-0.00101578688622872,0.000196984857783969,0.000585638609868555,4.67551329784426e-05,0.000143279940703878,-0.000578185972748649,0.000144037750631276,0.000108759658310276,0.000379957286788583,0.000338577817960621,9.12392936225167e-05,-6.21224517000897e-06,-9.22181401730121e-05,0.000138783605674903,-8.47244952669121e-05,-0.00022472266475543,-0.000143699674050471,1.14126753074748e-06,3.28333597699748e-05,4.49905585823664e-06,2.86030255445588e-05,7.16184730769704e-05,-9.99380109483611e-10
"RG210069",0.0967439788482121,-0.00197653588120453,-0.01337037651786,0.0162059728825405,-0.00321439367925878,0.0127321105886469,0.0157620065183199,-0.00477483459163233,0.0126073490405757,-0.00204258958891061,0.0170082614628887,0.0048110616325853,0.0152248646084463,0.00329687235672961,0.00143880753007572,0.00501521901650936,-0.00198361084665529,-0.0134752072770412,-0.00167431616437658,0.00166069056675352,-0.00202903973341086,-0.00216351254047382,0.000847865030242396,-0.00181974658581658,0.0035867230647783,-0.0048961080612716,-0.00401729479536816,-0.00169755990514193,0.00239799743527248,0.00148701337872841,-0.000399087039859059,-0.00288658413255504,0.000552032452456129,-0.00326354502001953,0.000891037811920452,0.00133618909497756,0.000338315843433028,0.00129190138556796,-0.000535415299569359,0.000489565897296128,-0.00123971623187643,0.000763554074466943,-0.000384627640645233,0.000267057356055493,-0.000621993692747442,-0.00133422602148752,0.000191464149064035,-0.000739661977643865,-9.49076807432051e-07,-1.22924369498319e-05,0.000146965619398075,-0.000355250335801219,-7.30912092759309e-05,0.000113426314158996,-5.62054501929688e-05,-9.18067814000405e-05,7.280417195301e-05,5.68426941290226e-05,-3.05415031264279e-05,1.68672845618287e-05,-0.000119304032711923,-3.60982908962521e-05,3.12027416133667e-05,8.49019313648096e-07,2.11770262583495e-09
"RG210071",-0.0345111311208765,-0.0304771113945551,0.0304628760023046,0.0230937422748052,-0.0123951674718617,-0.000237584269315878,0.00947548241446807,0.0232322616548398,-0.00190550606633718,0.00878398755976709,-0.000389907174317882,0.0210717018151607,-0.0154296889789944,0.00240074800515007,0.00541356023517433,-0.00300722712599662,0.00173673858636988,0.0021023414978101,-0.0105930060558678,0.00156755092415328,-0.00143316203128126,-0.00329730382491204,-0.00829623149881714,-0.00433355069245719,0.00191712214052888,-0.00281200230402429,0.00256081491875169,-1.73295456977439e-05,-0.00209799427091318,0.00185040628706052,0.00164804244770895,-0.000523282191136104,-0.00113861744349495,-0.000911880763246044,0.000274725134361511,-0.00075305844221531,0.000134702037434445,-0.000456266707447469,0.00142384621021667,0.000303555981494893,-0.001226179865136,-0.000606033006071132,-0.000198372606436357,0.000196497311677496,3.75046069654824e-05,-0.000691558517345865,1.19981214314479e-06,7.4812675595484e-05,0.000473497717132075,-3.82709805293115e-05,0.000124281976068121,0.000373656654952444,0.000132205477332423,-5.6676179987024e-05,-4.56427777735128e-05,3.45550497258097e-05,9.64704477090001e-05,-2.3469021771094e-05,7.4754367665455e-05,-2.25103484836816e-05,-3.2322891023161e-05,-2.92175378952664e-05,5.5232216989554e-05,-3.43522223461396e-05,-2.0254106274098e-09
"RG210072",0.0979234592504289,-0.0272550883212745,-0.0260431428930256,-0.0067082505440493,-0.0658438677909873,0.0184507459698358,-0.031867324812805,-0.0240197810566146,0.00813344440100194,0.00300353611652013,0.0101927410923558,0.0111202309767873,-0.00777157171025705,0.00491228304987449,0.0196632168667881,-0.00837326688258251,-0.0107526607535803,0.00665680054065986,-0.00967547833011273,0.0143398396776327,0.00408039294251356,-0.00473190678762905,-0.00131462260892157,-0.00627857201118374,0.00143432912525968,-0.00416775605978655,-0.00363248143874059,0.00448668639901114,-0.00229867842606999,0.00206011701386284,0.00133731014923221,0.0013139279318866,0.000808708116378068,0.000765564532618914,-0.000657375160737337,0.00134633769121772,-0.00225455672514472,0.00204341936604644,-0.00081289543337311,1.82210701864064e-05,-0.00112743250946733,-0.00052406383780499,-0.000538764742511805,-0.000488650138702436,0.00181731749650233,-0.00043899682235712,-0.00103485566564087,-0.0002216826242665,-0.000151484884673722,0.000116636288919789,-0.000452469992976642,-0.00033306126521336,0.000207654507610027,0.000232804409129468,3.5874982468436e-05,-5.09661002555111e-05,5.02863305885206e-05,6.17215017571765e-05,5.90624421000532e-05,-9.28630798175274e-05,-0.000125551790991653,4.42948626635438e-05,-9.93697966122411e-06,-5.78521970456803e-05,-4.7603132525241e-10
"RG210074",-0.0760005716960257,0.017279079809597,-0.0107972504297036,0.00975276452577208,-0.00491878925423666,-0.0147139686503607,-0.00628853417463283,0.00456595850248814,0.0024742994525742,-0.00211954288439132,0.000139276646551668,0.00385579654379875,-0.0064653043433478,-0.00975459488090968,0.0186496601971885,-0.00732799816651582,0.0126106959344096,0.000664512443961155,0.00642964406289414,-0.00462855786037774,0.00788877622304381,0.00148735088193286,-0.00082641585799762,-0.00115527288965056,-0.000169407105301253,0.000847304154100457,-0.00277391976579424,-0.00356424631991793,0.00104437739202659,0.00181683991146004,0.00139632490167388,0.000417496623655747,-0.000730178130835282,0.00187299572725356,0.000421143551241895,-0.000513227727625227,0.000110315625772604,-0.000314656073484088,0.00012984093606881,-0.000435503104296082,0.0006815078523351,-0.00144320527882535,-0.000738065337655719,-0.000517314095082122,0.00106195309878648,-0.000456403873477215,0.000404303761006325,-0.00124661241753497,0.000617831632661153,-0.000322287917762408,0.000183502207932879,-4.02164450402902e-05,-0.000226245663024445,7.73687070654678e-05,-0.000203774233865084,3.20113936386419e-05,2.3550024401871e-05,0.000266829662727071,1.29285786174524e-05,1.47214494146961e-05,-4.21873205536934e-05,8.45222662798187e-06,1.66348765163732e-05,2.19264836763935e-05,1.3029269053911e-09
"RG210075",0.0467367478542145,0.0547260994193167,0.0310288043966286,0.0123276181645541,0.00359142537380809,-0.0219303007999727,-0.0351999690287857,0.0102510225971331,-0.00148324899684096,-0.00388306687201795,-0.0091263233229734,0.00354644905707965,-0.0108073914979795,0.0121429847104776,-0.00488615093395005,-1.37836635318045e-05,0.00841740292333464,-0.0134712201429388,-0.00162294278839722,-0.00925845766200328,0.00594373246103215,-0.00225758659234183,-0.000987596021180311,-0.00467889807387971,-0.00281849636510055,0.00261879197212649,0.00453631454489186,-0.00517110622861477,0.000527385883468478,0.00020805438278381,-0.000377731997902202,-0.00165198944581524,-0.00398121416828675,0.0015118881014366,-0.000594271511997406,0.00283262844822395,0.000844567881039286,-0.000439429899843822,-0.000613599172913859,0.000857381740464125,-0.000293225264176762,0.000105908209541366,0.000841786902976213,-0.000827544723450645,-0.000967721225220757,0.00142428607436813,-6.69983876785497e-05,-0.000494438720850699,-9.84624203997819e-05,0.000417797666526378,-0.000256714754399052,-0.000299395184880809,0.000238702655689206,1.12491054787424e-05,-7.3581749135989e-05,-6.07998590890444e-05,-2.34312692444719e-06,-6.65084800040996e-05,-0.000152367862502765,1.48987904901943e-05,9.93918861237881e-06,4.65980262659085e-05,3.21053269539334e-05,-3.21833436665865e-05,1.39771184209936e-10
"RG210076",0.0430094157135928,0.0258622656173886,0.0328955086505239,-0.0132928454521135,0.000681697692466836,-0.00181312973482653,0.0217386041537021,-0.0102518430708707,-0.0241546226447754,-0.000273814703142563,0.00505461700939887,-0.00656912562070728,-0.00399458025010618,0.0165224449108618,0.00480901550974964,0.00247522075316468,-0.00705249677076006,0.0047810650611419,-0.000516766133441031,0.000209802381926324,-0.000578929181369653,0.000225083104877836,-0.00276898865710104,0.00596280820935642,-0.00115185579580685,-0.00568206492245901,0.00417651304764992,-0.00156804133257704,0.000756804927143953,-0.00144882020983854,0.00104402433029287,-0.00197663720095066,-0.000167810349063523,-0.00121420798025764,-0.00222193377169173,3.94863512031564e-05,-0.00146513579952659,-0.00151918889595333,9.71858106955467e-05,0.000157937103089766,-0.00110768824290687,0.000329049644180466,0.000904608659883389,-0.00219582110138974,0.000985110831906965,0.000845230646860744,0.000242626711156007,-0.000154718443935651,9.2635208239554e-05,7.70156682860329e-05,0.000221526161680452,0.000101094857236669,-0.000165216847013461,0.000109051875300042,-4.73645512417243e-05,0.000166727291616279,-4.3278950036455e-05,1.57954044145679e-05,0.000141180754393166,-9.13831521089226e-05,5.79696806325618e-05,1.82710074329031e-05,4.48129824208185e-06,2.34366725187444e-05,1.16988095968419e-10
"RG210077",0.0263995051065376,-0.0396937097453421,0.00542920689767329,-0.0181330982245828,0.00986788871376977,0.00885212035491805,0.00279611258423338,0.00962791553252383,-0.0124825350123421,-0.00590627247591863,-0.0142750513673199,0.0147298723751849,0.0079711965402346,0.00947903108654327,0.0086850938675313,-0.00362056399500605,0.00316850109186403,-0.00107185099694603,-0.00746742938370215,-0.00568287248279828,-0.00518748609174419,0.00154530384631182,0.00554663190809205,7.51041227664901e-05,0.000960559220612029,0.000247599694614339,0.00501768863221863,-0.000390222524635901,0.00143181555837102,-0.00262791759874015,-0.0047631729425026,-0.000336809531026582,0.000439692602816601,-0.00292444310862187,0.000264875540750917,-0.00122526517157577,-0.00209474540670649,0.00064153269913404,0.000793584710612858,-0.000586506341769258,0.00047810734419551,-0.000245265122097819,9.97474433648395e-05,0.000662064392638871,-8.72249220833311e-05,-0.000123486632043101,-0.000602691033752791,-0.000169450188352319,-0.000101248782096297,2.79741116745941e-05,0.000144289978119991,4.17178401382953e-05,0.000210984628687315,4.42836292118334e-05,0.00016959218483992,-1.54853494412826e-05,8.19145045661701e-05,-0.000123180904362985,6.48879793066286e-05,-4.19369124496604e-05,-2.36224634495535e-05,3.63742578526097e-05,-2.25949405057932e-05,3.06521235720132e-05,1.34058297400269e-09
"RG210078",-0.0231407049762797,0.0463223844538231,-0.0204442097925261,0.00524828941256199,0.018084643465195,0.0068031368153355,-0.0168993359461105,-0.010263795630157,0.00980401904083966,-0.0192972050777925,-0.00365064142808881,-0.0125238964586893,0.00266392550588911,-0.0280630506069532,-0.00446520274456915,0.000423262465353713,0.00102379435398451,-0.00723317236519091,-0.00600313097574136,0.00390685775058366,-0.00668282068268124,-0.000965249208968815,0.00109998435670862,0.00433937192909475,-0.00285236077583357,0.00474526177571046,0.002129729230429,0.00087511590441276,-0.00897897939836391,0.00455157694882053,-0.000547687638191333,0.00356836289390235,-0.000872852862892107,-0.00226631631568582,0.000943318191846982,0.00134641834766733,0.000772539356987922,-0.000687048167337283,-0.00123533745365115,-0.00114874248240905,8.53518505758328e-05,-0.000242194799872766,0.000692585187661397,0.000394471445844426,0.000673809138181694,-0.000264311494844416,0.000805774416223291,-9.60263094130341e-05,5.5485292329606e-05,0.000420834910908504,-0.000811443798885855,2.61177913855258e-06,-2.81726235126109e-05,-0.000108499482408823,-2.10151018118636e-05,-5.931683075931e-05,-0.000101756651430372,-5.30099563910602e-05,0.000188249971338001,-8.01470819481629e-05,-0.000116333990399224,0.000105523381164158,-2.95542057888293e-05,7.17353953490139e-05,-4.34234866385783e-09
"RG210081",0.065838363200448,-0.00664690416176664,0.00478163337549623,0.00131748031222623,0.0144099788495243,0.00889170259281398,0.0130297699798792,-0.00222610802053051,-0.00166824558568568,-0.0105006193789433,-0.0125497360797587,-0.00280144166385912,0.00704954808358451,0.00216540070866077,0.00381731442332373,0.00648150382760447,0.000351223863886366,-0.00361275197215068,0.0131581752806484,0.0043645094949479,0.000143297806615022,-0.00134380854856212,0.00219020185679863,-0.00309884955038507,0.00138762675522171,-7.75134946251217e-05,-0.00410524516057637,0.00366730929607273,-0.0010045067769145,0.00454413146814327,0.000770346561710808,0.00177552903236557,-0.000943218699812256,0.00253397649612532,-0.000224833149715042,0.00191920717479687,-0.000140712555340566,0.000701994527985925,0.000587782328913056,0.000285587364676541,0.000238836059212039,-0.000825921171537562,0.00254158691003868,-0.000115327373190647,-0.000113287814929416,0.000510464405968855,-0.000184533394173646,-0.000326502547856589,7.44378305429588e-05,2.43789701914775e-05,-6.35578168121828e-05,-0.000258144897911132,0.000214978771768981,0.000226852481611503,0.000159490712198885,-1.13885176709185e-05,-0.0001162002863675,9.25212195181254e-05,-5.01779867682353e-05,-4.58775548920429e-05,8.11432536957981e-05,-6.85008394693733e-05,6.66491185740483e-06,-1.24591290145624e-07,-9.8350778736378e-10
"RG210082",-0.0545206379064323,-0.0462293316907728,-0.03480302848145,0.0149598984081012,0.00765527501503541,-0.0103851701062419,0.00187067143109583,-0.00695288901435803,0.00379111183417007,0.00803938695145055,-0.000351688435100753,0.00144216028580895,-0.0051179143819393,0.00448097641025494,-0.00561556643115696,0.00346399567027001,0.00673711727805457,-0.0039256858278501,-0.00329754759463298,-0.0020055991610813,-0.00125189834136594,-0.00726372108402975,0.00299947833704567,0.000476382515134014,-0.00350526022701334,-0.00193493951311788,0.00791606338937519,0.00507051627010435,0.00371885547562365,0.00377574863626664,0.000697709771109658,0.000544896427562275,0.00113241019623332,-0.000845509053346049,-0.000769213015044769,0.000179177852165196,0.000720682610415176,-0.000918392686691921,0.000540223464655121,0.000751505521471365,0.00142666787266283,0.000240907569980954,0.000428853031160988,-0.000531385242402598,0.00087034253252029,0.00036305980448563,-0.000366813124788562,0.000348887940572951,1.92014179550671e-05,8.18988716263585e-05,4.97167678148088e-06,-0.000247050535920988,1.89088123990924e-05,0.000250479255816525,-0.000216820941036648,-0.000125097150054624,2.09469426546939e-05,3.72859780219044e-05,-9.94077447125166e-05,6.85255070217897e-05,-0.00013043667311771,-1.15850011598024e-05,-3.72790171631318e-05,2.91585056035462e-05,4.63241374079604e-10
"RG210083",0.00667516631237309,-0.0686843436497942,-0.00613417694966617,0.00226422923537201,-0.0161915694658474,-0.00543956431352571,-0.00856183223535443,-0.0125692986207035,0.00226848016775122,-0.0031841586521925,0.00240384469020077,0.0041774931269204,-0.00818868001397355,0.00107969390102833,0.000550566865792573,-0.00202821390323562,0.0113647713229251,-0.00407518461493077,-0.00497104806385529,0.00682179433476236,-0.00717048707706029,0.00748241211855128,-0.00471378782893821,-0.00177485904897907,0.00186081743787523,0.00441823759404042,-0.00177030851587315,-0.0010466041068503,-0.00121511128405663,0.00198326913648594,0.00164969154118443,0.00150427478321334,-0.00198957813646869,-0.000918131910532111,-0.00176413971080414,0.000238916959364364,0.00309219322037573,-0.00024518805601045,0.00125012749914993,-0.000175761507402466,-0.00248767577597014,-0.000814289527602587,0.000434692963711155,0.000627598979845924,-0.0004106086578312,0.000812209708661406,-0.000117853633975654,-0.000362710023088731,-0.000486365984939742,-0.000598101580308296,0.000436003723257568,5.81860727793357e-05,9.24964324324058e-05,0.000336258949746621,-0.000174837294640932,0.000181536052982423,0.000142022616587645,-0.000260180063136764,0.00011415316709201,5.10188920995571e-05,-3.73335384265813e-05,9.82801633847325e-06,2.57003561831423e-06,-5.39872246154582e-05,-7.99095788888218e-10
"RG210084",0.0677130491298474,-0.0559877902484557,0.0156593617552824,-0.0125856899028264,-0.000549768276572509,0.00636313343491894,-0.00880373620749564,-0.0216403834463961,0.00264942898951664,-0.0140800661412117,-0.00627723260507529,-0.0123114599578078,0.00190942291609106,-0.00622832373312826,-0.00181487486903272,-0.00672448401193336,0.00446227945195371,0.0177418508569161,-0.00209297617571508,-0.00111297267099297,-0.00484146812382981,0.000119408714040742,-0.00201938882610194,0.000851726692135717,-0.0093310663851611,-0.00442691513680662,-0.00574109900972757,-0.0022770125951694,0.00191733769648388,0.00188631736996512,-0.00386500216395623,-0.00210196383085296,0.000124892988725812,-0.000884304627937477,0.00269154048263432,0.00148744654335247,0.00103487488163485,-0.000565100364328235,0.000510887906833309,-0.00403693998285443,-0.00134491280316975,-0.000247678958761624,0.000352625107902288,0.000143093074633005,-0.000794648160732768,0.000807065307824194,-0.000463053318986541,0.000401716103486994,-0.000333127990063989,8.65986800525423e-05,0.000160364770036724,-0.000111232953621131,-0.000118943215250928,5.97957940701817e-05,-1.77443261410394e-05,-9.68860737778237e-05,-8.68383581097136e-05,6.86892633881178e-05,0.000260069131404059,8.64669905942688e-05,-9.66045118954197e-05,-0.000117146916596497,-4.6181910861155e-05,5.31094070440953e-05,-9.21455279700306e-10
"RG210085",0.0125575591216192,0.0812383085538102,-0.0154816582547102,0.00109874339383503,0.0435283412428589,-0.00773083233538627,0.00204639304582702,-0.00704295817512082,-0.00484769229635921,0.0196234530318356,-0.00155817456332132,0.000890679778886507,0.000137896898304895,-0.0028739268857033,-0.00645149756488277,-0.00412250567532184,-0.00794311338754577,0.00530747803516947,0.00339822979086791,0.00446852937731103,-0.0013212517334347,4.49212974089294e-05,-0.00961574287657192,0.00416151893681613,-0.000175499870084116,0.00561900011084141,0.00232442296952227,-0.00156180673623434,-0.00522721916670124,-0.00134959556143723,-0.00153615131382941,-0.0011564741881498,-0.000947943754110177,0.001738430092509,0.00199958323059404,-0.00107012051988043,-0.000315729111376886,-0.000419770775894082,-8.98828011598072e-05,0.000972949556871449,-0.00183676245998108,1.96164869997173e-05,-0.000970445659758889,0.000375607829207955,8.51058297034343e-05,-0.00101313952718407,-0.000947462687662334,0.000162306692956873,-6.32876017803937e-05,0.000405351560900707,-0.000477225699598394,-0.00069491682901315,0.000309941874670846,0.000244985428074874,-0.000353629811024636,0.000398805381252837,0.000109561890687787,-5.35353031429561e-05,-0.000155740145927581,-5.80493527877523e-06,6.71137814746989e-05,-3.9182605105226e-05,-2.71247435103368e-05,5.24899930162342e-05,6.28652767046574e-10
"RG210087",0.0477233707932872,-0.0147824329844414,-0.0290095736980978,-0.00622340162306288,0.0281932477682118,-0.0183463991159427,-0.00189727797980214,-0.0155944427042884,0.00388780191908481,-0.00262384327281035,-0.0128529261905136,0.00600083220701616,0.000710418814164325,0.00547915325026766,0.00760025150230142,0.0053191373176814,0.00806545880430556,0.0064464127686345,-0.00374692468117173,0.00255946096861411,-0.00224450345674753,0.00134126568698216,-0.000680911060668714,0.00250050158861921,-0.00175252052195517,-3.35990620141415e-05,-0.00556375962838138,-0.00294839063718545,-0.00257025248480095,-0.00177849751407586,-0.000187710307637223,0.00451162303405945,-0.000320094109201319,0.00231072688328145,-0.00151792638848823,-0.00205654197585509,0.000444226988778124,0.000188409426668774,0.00130525674377571,-0.000790952697406097,-0.00216103902901822,0.0009377386184013,0.000899485097518863,-0.00185427420808187,-0.00102080251833429,0.000212351311324779,0.000447913482852309,0.000481129801688989,-3.35500452519353e-05,-0.000513196002508581,0.0003142765549547,0.000241838969266453,-0.000411161379527867,0.000215401259762803,-1.31093198430998e-06,1.49326707980535e-05,0.00022446674811184,-6.80972941278298e-07,-0.000121386800085663,-2.23192399536972e-05,-4.18825153984683e-05,9.8268953829095e-05,-2.97857068865053e-05,-2.41549104238308e-05,-1.73214266909784e-09
"RG210088",0.0142230495768056,0.064186322294789,-0.0106674640016386,0.00828573524364672,-0.0097271231267175,0.00198831453232628,-0.0117222897612607,0.0119416736976769,-0.00880083253814928,0.00803640747851822,-0.0111294359718037,-0.0132768490999324,-0.00796406550099012,-0.00187890292200098,-0.0045635203972936,-0.00333193349535022,0.00466974186127986,-0.00258164036229756,-0.00397315323170583,-0.00377836388167874,-0.00243750197134284,0.00265498257781321,0.00302314594115346,-0.00481087959936508,0.00127589404041852,0.00158002448788691,-0.00259823539798953,0.000122265999405591,0.000975978084267046,-0.00069461561794343,0.000534243122279601,-0.00473255737696961,-0.000281576465379686,-0.000683284424617015,0.00233602075756046,0.00077494684397885,0.000387169603734731,-0.00107719598806694,-0.00070472600987094,-0.000193652599046282,-0.000191914009989485,-9.27635840461383e-06,-3.68476307683625e-05,0.000610255892822885,-0.000496559106359155,-0.000277898620790432,-0.000293441822783071,9.79517505392929e-05,-0.000272900353427623,0.000224449560905183,0.000634623789192533,-6.22067978525725e-05,-1.88059340306578e-05,-0.000112396671246263,-0.000131127906449472,-0.000146147901929016,4.66311948427233e-06,8.55413315079086e-07,-1.79530851499086e-05,-1.7124044146972e-06,9.48510784146977e-06,-1.35009558902631e-05,2.38067249468008e-05,-4.96401264124061e-06,-2.66894091419459e-09
"RG210089",0.0529733065058119,0.0581896667791282,0.0325232984813767,0.0235934143533112,-0.00866274778126616,-0.0107048588799662,-0.0298110437387856,0.0153673278541422,0.0016339406961768,0.0161747796270516,-0.0116915165999741,-0.00475842453434252,-0.00391951780682731,-0.00910492266243714,-0.00471753994853366,0.00250128598550257,-0.00652052716821845,0.00779860262684139,-0.00330741373245519,-0.00152305179276927,-0.00594823575853704,-0.00352930938928672,-0.00511480504234576,0.00314070840544867,0.00174100358193438,-0.00504535553939194,0.00171785265336106,0.000713389436533381,-0.000159538418495392,0.000396067301688672,0.000688838549194912,-0.000511987543916734,0.00172463796206746,0.00181537828707814,0.00048852689571668,-0.00118934739746946,0.00015500053600857,-0.00159926757545179,0.000628417128649258,-0.000637875945693388,0.00094213891916766,0.000920689307113484,0.000961619733712504,-3.44631540786457e-05,0.00157943770332174,-0.000625942690261742,-0.000480963155724005,5.13321136355309e-05,-1.25922246868797e-05,-7.58194196464637e-05,0.000385853590536433,0.00034086025318091,0.000291003236430837,8.99787466013253e-05,0.000164467681481657,-0.000161109189292234,-6.69304275836887e-05,1.170422740264e-05,-1.21029827322403e-05,1.82489350214001e-06,1.27208887354353e-05,-1.26907963847158e-05,-2.44413215554521e-05,1.12521893378935e-05,-4.75160619357873e-09
"RG210090",0.038748443561482,-0.0186790395792748,-0.0194276325373441,-0.0141614422725677,-0.0239992637094596,0.0141426607225971,-0.0289407390897825,-0.0107245666799551,-0.0160273751773808,-0.0102932146047725,0.000189379057792333,0.0151622821668967,-0.000101877027990229,-0.00196355049302155,0.00169928739707631,-0.00478856612153424,-0.00203857668667753,0.000717382731129562,-0.0091307189603232,-0.00858449996162188,-0.00333093216669998,-0.0022859448595582,-0.00194358236193774,0.00440061749939724,-0.00336715649998188,0.0042047759091162,-0.00124208768123967,0.00343726436958601,0.000259815699572202,-0.000483180246704723,0.00159240117829017,-0.000684475123769396,-0.00106016534606131,0.00282808684382747,-0.00262300374962674,-0.000129874556253712,-0.00201548873749935,0.00100637722413499,0.000938348783862318,0.000827510345962179,-0.000442302695791499,-0.000337943176798157,0.000521755077537963,0.000533576407715344,-0.00106034877851833,0.00158367335380948,0.000385622032680277,-4.87083624871165e-05,-0.000376574365243819,0.000482730290512415,-0.000145524301241588,-0.000155141826105782,-0.000132710475315707,-0.000103664077918202,0.000216460765424585,0.000372608893637907,0.000218207989690379,0.000139457995090678,7.13350026299397e-05,6.96850780156988e-06,6.65104879044978e-05,3.61779122551435e-05,3.75954002876921e-05,3.07999257945442e-05,3.28691080418980e-09
"RG210094",0.0439062118029181,0.0149855553107317,-0.0127156500230805,0.0141349067073695,0.0160635885376795,-0.0203216417303778,0.020132055908378,0.00472315209207116,-0.00777356353193086,0.0037121364126605,-0.0127026733441592,-0.0115530923550888,-0.0156754403286524,0.00192105556866484,-0.00463739805272272,0.00907198220456511,-0.000743011168507783,0.00336558633319886,0.00160048172047002,-0.00658830681229539,-0.00153991150103256,-0.00224562371646647,0.0015451775812688,-0.00373749692086163,-0.00417375424722611,-0.00111354790238792,-0.00101538391956057,0.00272608143604108,6.03317158728313e-05,-0.00129984714951708,0.00302186151731532,-0.00322375520500979,0.00281141522123142,-0.000766238255103392,-0.000235018890607903,-0.00316118369840892,0.000988141627531397,0.00234649099252498,-0.000448709084956673,-0.000213177209994206,-0.000158260663769357,0.000860479925924595,-0.000285883651366832,0.00109109424996642,0.000262984252301298,0.000809545017648385,0.000286719859040681,-0.000317215185868637,0.000254679876928813,8.44137204471217e-05,-0.000299546493043562,-0.000120783477517789,0.000132202574931285,-0.000254032445616492,-0.000150457825014388,-0.00016187787973372,-0.000111368325830973,4.6451965198971e-06,4.22492739933015e-05,-0.000153443542418298,7.811695940991e-05,4.01310786868916e-05,5.29878136956324e-05,-4.75626614111038e-05,-2.39522107833498e-09
"RG210095",-0.0597022486543487,0.065424717354156,0.00280584806223409,-0.0186490904590515,-0.00302384138473322,0.00532789367351161,0.00636237558960803,-0.00534761302904679,-0.0082883964367171,0.00238344705096046,-0.00571778316152182,-0.0161981588943087,-0.012360855190214,-0.00771072627643298,-0.00238233585774501,0.00160165544836559,0.00472414913040752,9.24496200171412e-05,0.00830013218115588,0.00292963491471833,-0.00376799547163358,-0.00590684070670562,0.0014853346163103,-0.0134829724622746,0.00695279582851561,0.00406808230435856,-0.00164082284236435,-0.000193240689450662,-0.00135302152703267,0.00227859004652381,-0.00468370187054,0.00224289958516014,-0.00220173881034042,0.00488964195034507,-0.00107917525764512,-0.00054380180836813,-0.00123810933303947,-0.00073185849541563,-0.000103718115868956,-0.00183808364557288,7.58656292718408e-05,0.00147724991535204,0.000391600254275697,0.000921119145255396,4.8801760303211e-05,0.00112730191523094,0.000650062971554393,0.000399386413796198,5.31668168430384e-05,-0.000200406379949231,0.000299366899218378,-9.10093922754988e-06,0.000191543161286211,0.000240601817394483,-2.26602612684183e-05,8.2607542405106e-05,-9.70217081243237e-07,-0.000201589526687591,-0.000101167154857293,8.94482330614427e-05,-7.13836756885012e-05,4.58538440522047e-05,2.61437176866863e-05,-6.74584865587949e-05,2.8182255617723e-10
"RG210097",-0.0390357799365899,-0.00879103153307334,0.0180155546366529,-0.0220418714616286,-8.84610817208674e-05,0.00192278708242395,-0.0170812046789881,-0.0144623415668127,-0.00636827111432386,-0.00900305600863522,-0.011621579697269,-0.00437869214809068,-0.00352052718894319,-0.00472180703422406,-0.00112523687391273,0.00867260419105362,-0.00028984187050765,0.00527000074534466,-0.00318573128874436,0.0107544240618472,-0.00455340410501814,0.00671773122172491,0.0021679547450324,-0.00332950915850262,-0.000731716824553857,-0.00112077833054176,0.00538485444585763,0.0018354249138107,0.00378074635492345,0.0022687375671171,-0.00130773610659812,-7.98889623567755e-05,0.00212526403735603,-0.00292615837867914,-0.00210111203336891,-4.13808716343754e-05,-0.00146420667596285,-0.00155288227970051,0.000251231246523394,0.0030855204841869,-0.00152561904871682,-0.00143466344062843,0.000128672027538016,0.000272356982991299,-7.48983240675093e-05,0.000276026135023126,3.71423020199156e-05,0.000544181285170982,-2.56059494398751e-05,5.15612795668316e-05,0.000567219524414523,-0.000285222248663418,-0.000204064666118277,1.9408635061652e-05,-0.000169956991003461,3.95277175301976e-05,-0.000230147809567152,-1.19649113497713e-05,-0.000101052220935046,-2.08011714900384e-05,4.91629934510109e-05,-3.67430755704088e-05,-3.24940437122306e-05,2.96881530589911e-05,2.15586732889511e-09
